id,filepath,category,traditional,region,occasion,price_range
img_0507,seed_data/images/02_modern_clothing/image_191.jpg,Modern Clothing,False,Centre,Office,budget
img_0508,seed_data/images/02_modern_clothing/image_192.jpg,Modern Clothing,False,Littoral,Casual,mid-range
img_0509,seed_data/images/02_modern_clothing/image_193.jpg,Modern Clothing,False,West,Date Night,mid-range
img_0510,seed_data/images/02_modern_clothing/image_194.jpg,Modern Clothing,False,Adamawa,Church,budget
img_0511,seed_data/images/02_modern_clothing/image_195.jpg,Modern Clothing,False,South,Graduation,premium
img_0512,seed_data/images/02_modern_clothing/image_196.jpg,Modern Clothing,False,Centre,Office,budget
img_0513,seed_data/images/02_modern_clothing/image_197.jpg,Modern Clothing,False,Littoral,Casual,mid-range
img_0514,seed_data/images/02_modern_clothing/image_198.jpg,Modern Clothing,False,West,Date Night,mid-range
img_0515,seed_data/images/02_modern_clothing/image_199.jpg,Modern Clothing,False,Adamawa,Church,budget
img_0516,seed_data/images/02_modern_clothing/image_200.jpg,Modern Clothing,False,South,Graduation,premium
img_0517,seed_data/images/02_modern_clothing/image_201.jpg,Modern Clothing,False,Centre,Office,budget
img_0518,seed_data/images/02_modern_clothing/image_202.jpg,Modern Clothing,False,Littoral,Casual,mid-range
img_0519,seed_data/images/02_modern_clothing/image_203.jpg,Modern Clothing,False,West,Date Night,mid-range
img_0520,seed_data/images/02_modern_clothing/image_204.jpg,Modern Clothing,False,Adamawa,Church,budget
img_0521,seed_data/images/02_modern_clothing/image_205.jpg,Modern Clothing,False,South,Graduation,premium
img_0522,seed_data/images/02_modern_clothing/image_206.jpg,Modern Clothing,False,Centre,Office,budget
img_0523,seed_data/images/02_modern_clothing/image_207.jpg,Modern Clothing,False,Littoral,Casual,mid-range
img_0524,seed_data/images/02_modern_clothing/image_208.jpg,Modern Clothing,False,West,Date Night,mid-range
img_0525,seed_data/images/02_modern_clothing/image_209.jpg,Modern Clothing,False,Adamawa,Church,budget
img_0526,seed_data/images/02_modern_clothing/image_210.jpg,Modern Clothing,False,South,Graduation,premium
img_0527,seed_data/images/02_modern_clothing/image_211.jpg,Modern Clothing,False,Centre,Office,budget
img_0528,seed_data/images/02_modern_clothing/image_212.jpg,Modern Clothing,False,Littoral,Casual,mid-range
img_0529,seed_data/images/02_modern_clothing/image_213.jpg,Modern Clothing,False,West,Date Night,mid-range
img_0530,seed_data/images/02_modern_clothing/image_214.jpg,Modern Clothing,False,Adamawa,Church,budget
img_0531,seed_data/images/02_modern_clothing/image_215.jpg,Modern Clothing,False,South,Graduation,premium
img_0532,seed_data/images/02_modern_clothing/image_216.jpg,Modern Clothing,False,Centre,Office,budget
img_0533,seed_data/images/02_modern_clothing/image_217.jpg,Modern Clothing,False,Littoral,Casual,mid-range
img_0534,seed_data/images/02_modern_clothing/image_218.jpg,Modern Clothing,False,West,Date Night,mid-range
img_0535,seed_data/images/02_modern_clothing/image_219.jpg,Modern Clothing,False,Adamawa,Church,budget
img_0536,seed_data/images/02_modern_clothing/image_220.jpg,Modern Clothing,False,South,Graduation,premium
img_0537,seed_data/images/02_modern_clothing/image_221.jpg,Modern Clothing,False,Centre,Office,budget
img_0538,seed_data/images/02_modern_clothing/image_222.jpg,Modern Clothing,False,Littoral,Casual,mid-range
img_0539,seed_data/images/02_modern_clothing/image_223.jpg,Modern Clothing,False,West,Date Night,mid-range
img_0540,seed_data/images/02_modern_clothing/image_224.jpg,Modern Clothing,False,Adamawa,Church,budget
img_0541,seed_data/images/02_modern_clothing/image_225.jpg,Modern Clothing,False,South,Graduation,premium
img_0542,seed_data/images/02_modern_clothing/image_226.jpg,Modern Clothing,False,Centre,Office,budget
img_0543,seed_data/images/02_modern_clothing/image_227.jpg,Modern Clothing,False,Littoral,Casual,mid-range
img_0544,seed_data/images/02_modern_clothing/image_228.jpg,Modern Clothing,False,West,Date Night,mid-range
img_0545,seed_data/images/02_modern_clothing/image_229.jpg,Modern Clothing,False,Adamawa,Church,budget
img_0546,seed_data/images/02_modern_clothing/image_230.jpg,Modern Clothing,False,South,Graduation,premium
img_0547,seed_data/images/02_modern_clothing/image_231.jpg,Modern Clothing,False,Centre,Office,budget
img_0548,seed_data/images/02_modern_clothing/image_232.jpg,Modern Clothing,False,Littoral,Casual,mid-range
img_0549,seed_data/images/02_modern_clothing/image_233.jpg,Modern Clothing,False,West,Date Night,mid-range
img_0550,seed_data/images/02_modern_clothing/image_234.jpg,Modern Clothing,False,Adamawa,Church,budget
img_0551,seed_data/images/02_modern_clothing/image_235.jpg,Modern Clothing,False,South,Graduation,premium
img_0552,seed_data/images/02_modern_clothing/image_236.jpg,Modern Clothing,False,Centre,Office,budget
img_0553,seed_data/images/02_modern_clothing/image_237.jpg,Modern Clothing,False,Littoral,Casual,mid-range
img_0554,seed_data/images/02_modern_clothing/image_238.jpg,Modern Clothing,False,West,Date Night,mid-range
img_0555,seed_data/images/02_modern_clothing/image_239.jpg,Modern Clothing,False,Adamawa,Church,budget
img_0556,seed_data/images/02_modern_clothing/image_240.jpg,Modern Clothing,False,South,Graduation,premium
img_0557,seed_data/images/02_modern_clothing/image_241.jpg,Modern Clothing,False,Centre,Office,budget
img_0558,seed_data/images/02_modern_clothing/image_242.jpg,Modern Clothing,False,Littoral,Casual,mid-range
img_0559,seed_data/images/02_modern_clothing/image_243.jpg,Modern Clothing,False,West,Date Night,mid-range
img_0560,seed_data/images/02_modern_clothing/image_244.jpg,Modern Clothing,False,Adamawa,Church,budget
img_0561,seed_data/images/02_modern_clothing/image_245.jpg,Modern Clothing,False,South,Graduation,premium
img_0562,seed_data/images/02_modern_clothing/image_246.jpg,Modern Clothing,False,Centre,Office,budget
img_0563,seed_data/images/02_modern_clothing/image_247.jpg,Modern Clothing,False,Littoral,Casual,mid-range
img_0564,seed_data/images/02_modern_clothing/image_248.jpg,Modern Clothing,False,West,Date Night,mid-range
img_0565,seed_data/images/02_modern_clothing/image_249.jpg,Modern Clothing,False,Adamawa,Church,budget
img_0566,seed_data/images/02_modern_clothing/image_250.jpg,Modern Clothing,False,South,Graduation,premium
img_0567,seed_data/images/02_modern_clothing/image_251.jpg,Modern Clothing,False,Centre,Office,budget
img_0568,seed_data/images/02_modern_clothing/image_252.jpg,Modern Clothing,False,Littoral,Casual,mid-range
img_0569,seed_data/images/02_modern_clothing/image_253.jpg,Modern Clothing,False,West,Date Night,mid-range
img_0570,seed_data/images/02_modern_clothing/image_254.jpg,Modern Clothing,False,Adamawa,Church,budget
img_0571,seed_data/images/02_modern_clothing/image_255.jpg,Modern Clothing,False,South,Graduation,premium
img_0572,seed_data/images/02_modern_clothing/image_256.jpg,Modern Clothing,False,Centre,Office,budget
img_0573,seed_data/images/02_modern_clothing/image_257.jpg,Modern Clothing,False,Littoral,Casual,mid-range
img_0574,seed_data/images/02_modern_clothing/image_258.jpg,Modern Clothing,False,West,Date Night,mid-range
img_0575,seed_data/images/02_modern_clothing/image_259.jpg,Modern Clothing,False,Adamawa,Church,budget
img_0576,seed_data/images/02_modern_clothing/image_260.jpg,Modern Clothing,False,South,Graduation,premium
img_0577,seed_data/images/02_modern_clothing/image_261.jpg,Modern Clothing,False,Centre,Office,budget
img_0578,seed_data/images/02_modern_clothing/image_262.jpg,Modern Clothing,False,Littoral,Casual,mid-range
img_0579,seed_data/images/02_modern_clothing/image_263.jpg,Modern Clothing,False,West,Date Night,mid-range
img_0580,seed_data/images/02_modern_clothing/image_264.jpg,Modern Clothing,False,Adamawa,Church,budget
img_0581,seed_data/images/02_modern_clothing/image_265.jpg,Modern Clothing,False,South,Graduation,premium
img_0582,seed_data/images/02_modern_clothing/image_266.jpg,Modern Clothing,False,Centre,Office,budget
img_0583,seed_data/images/02_modern_clothing/image_267.jpg,Modern Clothing,False,Littoral,Casual,mid-range
img_0584,seed_data/images/02_modern_clothing/image_268.jpg,Modern Clothing,False,West,Date Night,mid-range
img_0585,seed_data/images/02_modern_clothing/image_269.jpg,Modern Clothing,False,Adamawa,Church,budget
img_0586,seed_data/images/02_modern_clothing/image_270.jpg,Modern Clothing,False,South,Graduation,premium
img_0587,seed_data/images/02_modern_clothing/image_271.jpg,Modern Clothing,False,Centre,Office,budget
img_0588,seed_data/images/02_modern_clothing/image_272.jpg,Modern Clothing,False,Littoral,Casual,mid-range
img_0589,seed_data/images/02_modern_clothing/image_273.jpg,Modern Clothing,False,West,Date Night,mid-range
img_0590,seed_data/images/02_modern_clothing/image_274.jpg,Modern Clothing,False,Adamawa,Church,budget
img_0591,seed_data/images/03_traditional_hairstyles/image_001_1.jpg,Traditional Hairstyle,True,Northwest,Wedding,budget
img_0592,seed_data/images/03_traditional_hairstyles/image_002_1.jpg,Traditional Hairstyle,True,West,Traditional Ceremony,budget
img_0593,seed_data/images/03_traditional_hairstyles/image_003_1.jpg,Traditional Hairstyle,True,Littoral,Cultural Festival,mid-range
img_0594,seed_data/images/03_traditional_hairstyles/image_004_1.jpg,Traditional Hairstyle,True,Centre,Graduation,budget
img_0595,seed_data/images/03_traditional_hairstyles/image_005_1.jpg,Traditional Hairstyle,True,South,Funeral,mid-range
img_0596,seed_data/images/03_traditional_hairstyles/image_006_1.jpg,Traditional Hairstyle,True,Northwest,Wedding,budget
img_0597,seed_data/images/03_traditional_hairstyles/image_007_1.jpg,Traditional Hairstyle,True,West,Traditional Ceremony,budget
img_0598,seed_data/images/03_traditional_hairstyles/image_008_1.jpg,Traditional Hairstyle,True,Littoral,Cultural Festival,mid-range
img_0599,seed_data/images/03_traditional_hairstyles/image_009_1.jpg,Traditional Hairstyle,True,Centre,Graduation,budget
img_0600,seed_data/images/03_traditional_hairstyles/image_010_1.jpg,Traditional Hairstyle,True,South,Funeral,mid-range
img_0601,seed_data/images/03_traditional_hairstyles/image_011_1.jpg,Traditional Hairstyle,True,Northwest,Wedding,budget
img_0602,seed_data/images/03_traditional_hairstyles/image_012_1.jpg,Traditional Hairstyle,True,West,Traditional Ceremony,budget
img_0603,seed_data/images/03_traditional_hairstyles/image_013_1.jpg,Traditional Hairstyle,True,Littoral,Cultural Festival,mid-range
img_0604,seed_data/images/03_traditional_hairstyles/image_014_1.jpg,Traditional Hairstyle,True,Centre,Graduation,budget
img_0605,seed_data/images/03_traditional_hairstyles/image_015_1.jpg,Traditional Hairstyle,True,South,Funeral,mid-range
img_0606,seed_data/images/03_traditional_hairstyles/image_016_1.jpg,Traditional Hairstyle,True,Northwest,Wedding,budget
img_0607,seed_data/images/03_traditional_hairstyles/image_017_1.jpg,Traditional Hairstyle,True,West,Traditional Ceremony,budget
img_0608,seed_data/images/03_traditional_hairstyles/image_018_1.jpg,Traditional Hairstyle,True,Littoral,Cultural Festival,mid-range
img_0609,seed_data/images/03_traditional_hairstyles/image_019_1.jpg,Traditional Hairstyle,True,Centre,Graduation,budget
img_0610,seed_data/images/03_traditional_hairstyles/image_020_1.jpg,Traditional Hairstyle,True,South,Funeral,mid-range
img_0611,seed_data/images/03_traditional_hairstyles/image_021_1.jpg,Traditional Hairstyle,True,Northwest,Wedding,budget
img_0612,seed_data/images/03_traditional_hairstyles/image_022_1.jpg,Traditional Hairstyle,True,West,Traditional Ceremony,budget
img_0613,seed_data/images/03_traditional_hairstyles/image_023_1.jpg,Traditional Hairstyle,True,Littoral,Cultural Festival,mid-range
img_0614,seed_data/images/03_traditional_hairstyles/image_024_1.jpg,Traditional Hairstyle,True,Centre,Graduation,budget
img_0615,seed_data/images/03_traditional_hairstyles/image_025_1.jpg,Traditional Hairstyle,True,South,Funeral,mid-range
img_0616,seed_data/images/03_traditional_hairstyles/image_026_1.jpg,Traditional Hairstyle,True,Northwest,Wedding,budget
img_0617,seed_data/images/03_traditional_hairstyles/image_027_1.jpg,Traditional Hairstyle,True,West,Traditional Ceremony,budget
img_0618,seed_data/images/03_traditional_hairstyles/image_028_1.jpg,Traditional Hairstyle,True,Littoral,Cultural Festival,mid-range
img_0619,seed_data/images/03_traditional_hairstyles/image_029_1.jpg,Traditional Hairstyle,True,Centre,Graduation,budget
img_0620,seed_data/images/03_traditional_hairstyles/image_030_1.jpg,Traditional Hairstyle,True,South,Funeral,mid-range
img_0621,seed_data/images/03_traditional_hairstyles/image_031_1.jpg,Traditional Hairstyle,True,Northwest,Wedding,budget
img_0622,seed_data/images/03_traditional_hairstyles/image_032_1.jpg,Traditional Hairstyle,True,West,Traditional Ceremony,budget
img_0623,seed_data/images/03_traditional_hairstyles/image_033_1.jpg,Traditional Hairstyle,True,Littoral,Cultural Festival,mid-range
img_0624,seed_data/images/03_traditional_hairstyles/image_034_1.jpg,Traditional Hairstyle,True,Centre,Graduation,budget
img_0625,seed_data/images/03_traditional_hairstyles/image_035_1.jpg,Traditional Hairstyle,True,South,Funeral,mid-range
img_0626,seed_data/images/03_traditional_hairstyles/image_036_1.jpg,Traditional Hairstyle,True,Northwest,Wedding,budget
img_0627,seed_data/images/03_traditional_hairstyles/image_037_1.jpg,Traditional Hairstyle,True,West,Traditional Ceremony,budget
img_0628,seed_data/images/03_traditional_hairstyles/image_038_1.jpg,Traditional Hairstyle,True,Littoral,Cultural Festival,mid-range
img_0629,seed_data/images/03_traditional_hairstyles/image_039_1.jpg,Traditional Hairstyle,True,Centre,Graduation,budget
img_0630,seed_data/images/03_traditional_hairstyles/image_040_1.jpg,Traditional Hairstyle,True,South,Funeral,mid-range
img_0631,seed_data/images/03_traditional_hairstyles/image_041_1.jpg,Traditional Hairstyle,True,Northwest,Wedding,budget
img_0632,seed_data/images/03_traditional_hairstyles/image_042_1.jpg,Traditional Hairstyle,True,West,Traditional Ceremony,budget
img_0633,seed_data/images/03_traditional_hairstyles/image_043_1.jpg,Traditional Hairstyle,True,Littoral,Cultural Festival,mid-range
img_0634,seed_data/images/03_traditional_hairstyles/image_044_1.jpg,Traditional Hairstyle,True,Centre,Graduation,budget
img_0635,seed_data/images/03_traditional_hairstyles/image_045_1.jpg,Traditional Hairstyle,True,South,Funeral,mid-range
img_0636,seed_data/images/03_traditional_hairstyles/image_046_1.jpg,Traditional Hairstyle,True,Northwest,Wedding,budget
img_0637,seed_data/images/03_traditional_hairstyles/image_047_1.jpg,Traditional Hairstyle,True,West,Traditional Ceremony,budget
img_0638,seed_data/images/03_traditional_hairstyles/image_048_1.jpg,Traditional Hairstyle,True,Littoral,Cultural Festival,mid-range
img_0639,seed_data/images/03_traditional_hairstyles/image_049_1.jpg,Traditional Hairstyle,True,Centre,Graduation,budget
img_0640,seed_data/images/03_traditional_hairstyles/image_050_1.jpg,Traditional Hairstyle,True,South,Funeral,mid-range
img_0641,seed_data/images/03_traditional_hairstyles/image_051_1.jpg,Traditional Hairstyle,True,Northwest,Wedding,budget
img_0642,seed_data/images/03_traditional_hairstyles/image_052_1.jpg,Traditional Hairstyle,True,West,Traditional Ceremony,budget
img_0643,seed_data/images/03_traditional_hairstyles/image_053_1.jpg,Traditional Hairstyle,True,Littoral,Cultural Festival,mid-range
img_0644,seed_data/images/03_traditional_hairstyles/image_054_1.jpg,Traditional Hairstyle,True,Centre,Graduation,budget
img_0645,seed_data/images/03_traditional_hairstyles/image_055_1.jpg,Traditional Hairstyle,True,South,Funeral,mid-range
img_0646,seed_data/images/03_traditional_hairstyles/image_056_1.jpg,Traditional Hairstyle,True,Northwest,Wedding,budget
img_0647,seed_data/images/03_traditional_hairstyles/image_057_1.jpg,Traditional Hairstyle,True,West,Traditional Ceremony,budget
img_0648,seed_data/images/03_traditional_hairstyles/image_058_1.jpg,Traditional Hairstyle,True,Littoral,Cultural Festival,mid-range
img_0649,seed_data/images/03_traditional_hairstyles/image_059_1.jpg,Traditional Hairstyle,True,Centre,Graduation,budget
img_0650,seed_data/images/03_traditional_hairstyles/image_060_1.jpg,Traditional Hairstyle,True,South,Funeral,mid-range
img_0651,seed_data/images/03_traditional_hairstyles/image_061_1.jpg,Traditional Hairstyle,True,Northwest,Wedding,budget
img_0652,seed_data/images/03_traditional_hairstyles/image_062_1.jpg,Traditional Hairstyle,True,West,Traditional Ceremony,budget
img_0653,seed_data/images/03_traditional_hairstyles/image_063_1.jpg,Traditional Hairstyle,True,Littoral,Cultural Festival,mid-range
img_0654,seed_data/images/03_traditional_hairstyles/image_064_1.jpg,Traditional Hairstyle,True,Centre,Graduation,budget
img_0655,seed_data/images/03_traditional_hairstyles/image_065_1.jpg,Traditional Hairstyle,True,South,Funeral,mid-range
img_0656,seed_data/images/03_traditional_hairstyles/image_066_1.jpg,Traditional Hairstyle,True,Northwest,Wedding,budget
img_0657,seed_data/images/03_traditional_hairstyles/image_067_1.jpg,Traditional Hairstyle,True,West,Traditional Ceremony,budget
img_0658,seed_data/images/03_traditional_hairstyles/image_068_1.jpg,Traditional Hairstyle,True,Littoral,Cultural Festival,mid-range
img_0659,seed_data/images/03_traditional_hairstyles/image_069_1.jpg,Traditional Hairstyle,True,Centre,Graduation,budget
img_0660,seed_data/images/03_traditional_hairstyles/image_070_1.jpg,Traditional Hairstyle,True,South,Funeral,mid-range
img_0661,seed_data/images/03_traditional_hairstyles/image_071_1.jpg,Traditional Hairstyle,True,Northwest,Wedding,budget
img_0662,seed_data/images/03_traditional_hairstyles/image_072_1.jpg,Traditional Hairstyle,True,West,Traditional Ceremony,budget
img_0663,seed_data/images/03_traditional_hairstyles/image_073_1.jpg,Traditional Hairstyle,True,Littoral,Cultural Festival,mid-range
img_0664,seed_data/images/03_traditional_hairstyles/image_074_1.jpg,Traditional Hairstyle,True,Centre,Graduation,budget
img_0665,seed_data/images/03_traditional_hairstyles/image_075_1.jpg,Traditional Hairstyle,True,South,Funeral,mid-range
img_0666,seed_data/images/03_traditional_hairstyles/image_076_1.jpg,Traditional Hairstyle,True,Northwest,Wedding,budget
img_0667,seed_data/images/03_traditional_hairstyles/image_077_1.jpg,Traditional Hairstyle,True,West,Traditional Ceremony,budget
img_0668,seed_data/images/03_traditional_hairstyles/image_078.jpg,Traditional Hairstyle,True,Littoral,Cultural Festival,mid-range
img_0669,seed_data/images/03_traditional_hairstyles/image_079.jpg,Traditional Hairstyle,True,Centre,Graduation,budget
img_0670,seed_data/images/03_traditional_hairstyles/image_080.jpg,Traditional Hairstyle,True,South,Funeral,mid-range
img_0671,seed_data/images/03_traditional_hairstyles/image_081.jpg,Traditional Hairstyle,True,Northwest,Wedding,budget
img_0672,seed_data/images/03_traditional_hairstyles/image_082.jpg,Traditional Hairstyle,True,West,Traditional Ceremony,budget
img_0673,seed_data/images/03_traditional_hairstyles/image_083.jpg,Traditional Hairstyle,True,Littoral,Cultural Festival,mid-range
img_0674,seed_data/images/03_traditional_hairstyles/image_084.jpg,Traditional Hairstyle,True,Centre,Graduation,budget
img_0675,seed_data/images/03_traditional_hairstyles/image_085.jpg,Traditional Hairstyle,True,South,Funeral,mid-range
img_0676,seed_data/images/03_traditional_hairstyles/image_086.jpg,Traditional Hairstyle,True,Northwest,Wedding,budget
img_0677,seed_data/images/03_traditional_hairstyles/image_087.jpg,Traditional Hairstyle,True,West,Traditional Ceremony,budget
img_0678,seed_data/images/03_traditional_hairstyles/image_088.jpg,Traditional Hairstyle,True,Littoral,Cultural Festival,mid-range
img_0679,seed_data/images/03_traditional_hairstyles/image_089.jpg,Traditional Hairstyle,True,Centre,Graduation,budget
img_0680,seed_data/images/03_traditional_hairstyles/image_090.jpg,Traditional Hairstyle,True,South,Funeral,mid-range
img_0681,seed_data/images/03_traditional_hairstyles/image_091.jpg,Traditional Hairstyle,True,Northwest,Wedding,budget
img_0682,seed_data/images/03_traditional_hairstyles/image_092.jpg,Traditional Hairstyle,True,West,Traditional Ceremony,budget
img_0683,seed_data/images/03_traditional_hairstyles/image_093.jpg,Traditional Hairstyle,True,Littoral,Cultural Festival,mid-range
img_0684,seed_data/images/03_traditional_hairstyles/image_094.jpg,Traditional Hairstyle,True,Centre,Graduation,budget
img_0685,seed_data/images/03_traditional_hairstyles/image_095.jpg,Traditional Hairstyle,True,South,Funeral,mid-range
img_0686,seed_data/images/03_traditional_hairstyles/image_096.jpg,Traditional Hairstyle,True,Northwest,Wedding,budget
img_0687,seed_data/images/03_traditional_hairstyles/image_097.jpg,Traditional Hairstyle,True,West,Traditional Ceremony,budget
img_0688,seed_data/images/03_traditional_hairstyles/image_098.jpg,Traditional Hairstyle,True,Littoral,Cultural Festival,mid-range
img_0689,seed_data/images/03_traditional_hairstyles/image_099.jpg,Traditional Hairstyle,True,Centre,Graduation,budget
img_0690,seed_data/images/03_traditional_hairstyles/image_100.jpg,Traditional Hairstyle,True,South,Funeral,mid-range
img_0691,seed_data/images/03_traditional_hairstyles/image_101.jpg,Traditional Hairstyle,True,Northwest,Wedding,budget
img_0692,seed_data/images/03_traditional_hairstyles/image_102.jpg,Traditional Hairstyle,True,West,Traditional Ceremony,budget
img_0693,seed_data/images/03_traditional_hairstyles/image_103.jpg,Traditional Hairstyle,True,Littoral,Cultural Festival,mid-range
img_0694,seed_data/images/03_traditional_hairstyles/image_104.jpg,Traditional Hairstyle,True,Centre,Graduation,budget
img_0695,seed_data/images/03_traditional_hairstyles/image_105.jpg,Traditional Hairstyle,True,South,Funeral,mid-range
img_0696,seed_data/images/03_traditional_hairstyles/image_106.jpg,Traditional Hairstyle,True,Northwest,Wedding,budget
img_0697,seed_data/images/03_traditional_hairstyles/image_107.jpg,Traditional Hairstyle,True,West,Traditional Ceremony,budget
img_0698,seed_data/images/03_traditional_hairstyles/image_108.jpg,Traditional Hairstyle,True,Littoral,Cultural Festival,mid-range
img_0699,seed_data/images/03_traditional_hairstyles/image_109.jpg,Traditional Hairstyle,True,Centre,Graduation,budget
img_0700,seed_data/images/03_traditional_hairstyles/image_110.jpg,Traditional Hairstyle,True,South,Funeral,mid-range
img_0701,seed_data/images/03_traditional_hairstyles/image_111.jpg,Traditional Hairstyle,True,Northwest,Wedding,budget
img_0702,seed_data/images/03_traditional_hairstyles/image_112.jpg,Traditional Hairstyle,True,West,Traditional Ceremony,budget
img_0703,seed_data/images/03_traditional_hairstyles/image_113.jpg,Traditional Hairstyle,True,Littoral,Cultural Festival,mid-range
img_0704,seed_data/images/03_traditional_hairstyles/image_114.jpg,Traditional Hairstyle,True,Centre,Graduation,budget
img_0705,seed_data/images/03_traditional_hairstyles/image_115.jpg,Traditional Hairstyle,True,South,Funeral,mid-range
img_0706,seed_data/images/03_traditional_hairstyles/image_116.jpg,Traditional Hairstyle,True,Northwest,Wedding,budget
img_0707,seed_data/images/03_traditional_hairstyles/image_117.jpg,Traditional Hairstyle,True,West,Traditional Ceremony,budget
img_0708,seed_data/images/03_traditional_hairstyles/image_118.jpg,Traditional Hairstyle,True,Littoral,Cultural Festival,mid-range
img_0709,seed_data/images/03_traditional_hairstyles/image_119.jpg,Traditional Hairstyle,True,Centre,Graduation,budget
img_0710,seed_data/images/03_traditional_hairstyles/image_120.jpg,Traditional Hairstyle,True,South,Funeral,mid-range
img_0711,seed_data/images/03_traditional_hairstyles/image_121.jpg,Traditional Hairstyle,True,Northwest,Wedding,budget
img_0712,seed_data/images/03_traditional_hairstyles/image_122.jpg,Traditional Hairstyle,True,West,Traditional Ceremony,budget
img_0713,seed_data/images/03_traditional_hairstyles/image_123.jpg,Traditional Hairstyle,True,Littoral,Cultural Festival,mid-range
img_0714,seed_data/images/03_traditional_hairstyles/image_124.jpg,Traditional Hairstyle,True,Centre,Graduation,budget
img_0715,seed_data/images/03_traditional_hairstyles/image_125.jpg,Traditional Hairstyle,True,South,Funeral,mid-range
img_0716,seed_data/images/03_traditional_hairstyles/image_126.jpg,Traditional Hairstyle,True,Northwest,Wedding,budget
img_0717,seed_data/images/03_traditional_hairstyles/image_127.jpg,Traditional Hairstyle,True,West,Traditional Ceremony,budget
img_0718,seed_data/images/03_traditional_hairstyles/image_128.jpg,Traditional Hairstyle,True,Littoral,Cultural Festival,mid-range
img_0719,seed_data/images/03_traditional_hairstyles/image_129.jpg,Traditional Hairstyle,True,Centre,Graduation,budget
img_0720,seed_data/images/03_traditional_hairstyles/image_130.jpg,Traditional Hairstyle,True,South,Funeral,mid-range
img_0721,seed_data/images/03_traditional_hairstyles/image_131.jpg,Traditional Hairstyle,True,Northwest,Wedding,budget
img_0722,seed_data/images/03_traditional_hairstyles/image_132.jpg,Traditional Hairstyle,True,West,Traditional Ceremony,budget
img_0723,seed_data/images/03_traditional_hairstyles/image_133.jpg,Traditional Hairstyle,True,Littoral,Cultural Festival,mid-range
img_0724,seed_data/images/03_traditional_hairstyles/image_134.jpg,Traditional Hairstyle,True,Centre,Graduation,budget
img_0725,seed_data/images/03_traditional_hairstyles/image_135.jpg,Traditional Hairstyle,True,South,Funeral,mid-range
img_0726,seed_data/images/03_traditional_hairstyles/image_136.jpg,Traditional Hairstyle,True,Northwest,Wedding,budget
img_0727,seed_data/images/03_traditional_hairstyles/image_137.jpg,Traditional Hairstyle,True,West,Traditional Ceremony,budget
img_0728,seed_data/images/03_traditional_hairstyles/image_138.jpg,Traditional Hairstyle,True,Littoral,Cultural Festival,mid-range
img_0729,seed_data/images/03_traditional_hairstyles/image_139.jpg,Traditional Hairstyle,True,Centre,Graduation,budget
img_0730,seed_data/images/03_traditional_hairstyles/image_140.jpg,Traditional Hairstyle,True,South,Funeral,mid-range
img_0731,seed_data/images/03_traditional_hairstyles/image_141.jpg,Traditional Hairstyle,True,Northwest,Wedding,budget
img_0732,seed_data/images/03_traditional_hairstyles/image_142.jpg,Traditional Hairstyle,True,West,Traditional Ceremony,budget
img_0733,seed_data/images/03_traditional_hairstyles/image_143.jpg,Traditional Hairstyle,True,Littoral,Cultural Festival,mid-range
img_0734,seed_data/images/03_traditional_hairstyles/image_144.jpg,Traditional Hairstyle,True,Centre,Graduation,budget
img_0735,seed_data/images/03_traditional_hairstyles/image_145.jpg,Traditional Hairstyle,True,South,Funeral,mid-range
img_0736,seed_data/images/03_traditional_hairstyles/image_146.jpg,Traditional Hairstyle,True,Northwest,Wedding,budget
img_0737,seed_data/images/03_traditional_hairstyles/image_147.jpg,Traditional Hairstyle,True,West,Traditional Ceremony,budget
img_0738,seed_data/images/03_traditional_hairstyles/image_148.jpg,Traditional Hairstyle,True,Littoral,Cultural Festival,mid-range
img_0739,seed_data/images/03_traditional_hairstyles/image_149.jpg,Traditional Hairstyle,True,Centre,Graduation,budget
img_0740,seed_data/images/03_traditional_hairstyles/image_150.jpg,Traditional Hairstyle,True,South,Funeral,mid-range
img_0741,seed_data/images/03_traditional_hairstyles/image_151.jpg,Traditional Hairstyle,True,Northwest,Wedding,budget
img_0742,seed_data/images/03_traditional_hairstyles/image_152.jpg,Traditional Hairstyle,True,West,Traditional Ceremony,budget
img_0743,seed_data/images/03_traditional_hairstyles/image_153.jpg,Traditional Hairstyle,True,Littoral,Cultural Festival,mid-range
img_0744,seed_data/images/03_traditional_hairstyles/image_154.jpg,Traditional Hairstyle,True,Centre,Graduation,budget
img_0745,seed_data/images/04_modern_hairstyles/image_001_1.jpg,Modern Hairstyle,False,Centre,Casual,budget
img_0746,seed_data/images/04_modern_hairstyles/image_002_1.jpg,Modern Hairstyle,False,Littoral,Office,budget
img_0747,seed_data/images/04_modern_hairstyles/image_003_1.jpg,Modern Hairstyle,False,West,Date Night,budget
img_0748,seed_data/images/04_modern_hairstyles/image_004_1.jpg,Modern Hairstyle,False,South,Church,mid-range
img_0749,seed_data/images/04_modern_hairstyles/image_005_1.jpg,Modern Hairstyle,False,East,Graduation,budget
img_0750,seed_data/images/04_modern_hairstyles/image_006_1.jpg,Modern Hairstyle,False,Centre,Casual,budget
img_0751,seed_data/images/04_modern_hairstyles/image_007_1.jpg,Modern Hairstyle,False,Littoral,Office,budget
img_0752,seed_data/images/04_modern_hairstyles/image_008_1.jpg,Modern Hairstyle,False,West,Date Night,budget
